,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4333,NCI31,OUT017,93.99854675563643
4334,DRA59,OUT035,2669.500360600196
4335,NCC55,OUT045,549.2111072697571
4336,FDE44,OUT018,1102.6912652390065
4337,NCN26,OUT018,2352.6546690246228
4338,FDC11,OUT049,1468.1517437450634
4339,FDV24,OUT035,2249.099322442679
4340,FDR40,OUT019,350.8701665918745
4341,NCQ17,OUT049,2588.5370127714464
4342,FDC46,OUT045,2665.0153060836374
4343,NCM18,OUT046,976.3318121135744
4344,FDK16,OUT046,1466.7145296793465
4345,FDI28,OUT017,911.0880041846387
4346,FDS11,OUT018,4071.0377912327826
4347,DRD13,OUT046,1106.8443026818277
4348,FDL36,OUT035,1177.8157653563653
4349,FDI27,OUT013,503.7841580173497
4350,FDJ53,OUT019,728.6115188807369
4351,FDS44,OUT045,3774.510024731659
4352,FDE28,OUT046,3566.495708472046
4353,FDQ33,OUT018,2821.804521170652
4354,FDB37,OUT017,3422.774683006394
4355,FDQ31,OUT045,1284.3180818363085
4356,NCQ05,OUT046,2430.555483264423
4357,FDE10,OUT013,1730.5220520648854
4358,FDF38,OUT017,326.2446341389393
4359,FDE50,OUT019,1994.2268623131995
4360,DRG37,OUT010,1032.5240604504324
4361,NCH06,OUT049,4062.31955536726
4362,FDY14,OUT045,3983.4968698345397
4363,FDO27,OUT017,948.7190009752806
4364,FDQ19,OUT049,4118.51225932594
4365,FDZ26,OUT019,2425.0159606378866
4366,FDN51,OUT013,3859.749132725736
4367,FDK20,OUT035,1868.8077559625317
4368,FDD40,OUT018,3634.3388482321666
4369,DRI25,OUT018,1472.7514339049935
4370,FDH56,OUT017,1449.980692469756
4371,FDI36,OUT027,4558.833617419094
4372,DRH11,OUT018,1408.5299782736747
4373,NCV18,OUT017,819.4381876938826
4374,DRI01,OUT049,2997.141265411488
4375,DRE48,OUT049,3431.1683349547634
4376,FDS51,OUT035,807.1836581707998
4377,FDM38,OUT017,391.5027318575246
4378,FDB60,OUT027,4505.170410450268
4379,FDY58,OUT035,3420.676375089754
4380,FDY22,OUT045,2001.1437646196123
4381,FDF11,OUT027,5304.1461393681
4382,FDZ51,OUT035,1398.1007466689857
4383,FDQ45,OUT017,2569.1526783336803
4384,FDF17,OUT035,2913.4671583267113
4385,NCF31,OUT027,3817.623811595998
4386,FDA37,OUT013,1703.2083709060234
4387,FDO51,OUT046,868.1120868406701
4388,FDF34,OUT013,2903.173421779148
4389,FDD57,OUT018,2063.6630410737416
4390,FDO37,OUT046,3676.1372272959293
4391,FDR49,OUT049,882.0841037683683
4392,FDS39,OUT049,2506.091838240039
4393,FDI48,OUT027,2319.4920207068626
4394,DRM35,OUT049,3036.5767122241145
4395,FDV57,OUT035,2691.1518846530766
4396,FDZ55,OUT013,2266.100607345348
4397,FDI28,OUT035,1091.7158560015077
4398,FDS21,OUT045,973.4946087979029
4399,FDT34,OUT013,1444.9649886414027
4400,DRI25,OUT035,747.3202089823039
4401,FDT47,OUT010,112.10106412466303
4402,DRH39,OUT045,1025.3779632582578
4403,NCD54,OUT045,2167.091104994591
4404,FDU16,OUT027,2821.919316667842
4405,NCW29,OUT045,1935.9577403913622
4406,FDV25,OUT027,4911.414194718967
4407,FDM56,OUT035,1511.7656799089737
4408,FDZ04,OUT027,2491.2853989186046
4409,FDG59,OUT019,-466.9153713302096
4410,FDI56,OUT045,1233.700575542443
4411,FDS33,OUT035,1154.9122052409898
4412,FDC23,OUT049,3030.8897138861016
4413,FDT11,OUT049,3229.693127051882
4414,FDG17,OUT045,3784.7212591359043
4415,FDZ44,OUT045,1748.1565547763826
4416,FDJ52,OUT013,2267.6681489675084
4417,DRI23,OUT046,2431.5201263423887
4418,DRE15,OUT010,-166.65972393910226
4419,NCF07,OUT013,1310.7039781713847
4420,NCR29,OUT049,1109.5718541085766
4421,FDE44,OUT019,-653.9648524514673
4422,FDT23,OUT035,1095.5387038830554
4423,NCG06,OUT017,3671.537037723139
4424,NCU41,OUT010,1472.7821850426963
4425,FDH46,OUT017,1286.7889069957719
4426,FDV31,OUT013,2385.6546967407603
4427,NCT41,OUT027,3924.7727886882726
4428,FDE22,OUT027,3990.833027063661
4429,FDC26,OUT045,1479.3201424826216
4430,DRF51,OUT017,31.97224345715199
4431,NCY53,OUT019,664.2906245160996
4432,FDY21,OUT017,2494.8363930820688
4433,FDL27,OUT013,778.8835213001046
4434,FDZ34,OUT049,3232.289094110182
4435,NCF43,OUT010,740.9331745033851
4436,FDC21,OUT035,1589.1359458952124
4437,FDL26,OUT013,2096.8361632179412
4438,FDT25,OUT010,382.3097282326812
4439,NCR30,OUT046,1289.61999176455
4440,DRL23,OUT019,715.4672249787372
4441,NCR05,OUT049,3311.719757947029
4442,NCE19,OUT018,1294.9788234379453
4443,FDY07,OUT035,605.9415488460818
4444,FDB10,OUT017,3365.523918226257
4445,FDP57,OUT013,1336.0273434099818
4446,FDU48,OUT019,964.8100152036286
4447,FDH48,OUT035,1148.7293281132465
4448,FDO33,OUT035,1573.7863639099537
4449,NCU29,OUT045,2229.5037828040886
4450,FDW35,OUT046,771.2761767890602
4451,FDH05,OUT010,2059.3543657865234
4452,FDP26,OUT049,1955.0649995593508
4453,DRG27,OUT035,434.3658796144932
4454,FDQ33,OUT046,2355.2038580408544
4455,FDH20,OUT010,148.1624009205675
4456,FDV14,OUT046,1458.6909728565142
4457,DRD01,OUT046,980.503031402473
4458,NCI17,OUT049,1821.3089636404407
4459,FDF39,OUT010,2735.258948194834
4460,FDX37,OUT046,1597.8611504588966
4461,NCX17,OUT035,3381.1815776720355
4462,FDN03,OUT013,3723.8817083629797
4463,NCS41,OUT010,1340.1586143761638
4464,FDH34,OUT045,2795.2823958442186
4465,NCX53,OUT018,2791.3109640225043
4466,FDY31,OUT046,2374.644949953534
4467,FDD20,OUT017,1629.8769375756165
4468,FDE51,OUT045,581.1653866517249
4469,FDV27,OUT046,1480.0942374306255
4470,FDF16,OUT035,2095.2578301333233
4471,FDZ02,OUT049,1818.4851698879452
4472,NCK05,OUT045,817.6993253918517
4473,FDM12,OUT027,4443.7130206442
4474,NCA05,OUT018,2892.2828216117555
4475,FDX33,OUT045,2324.662022254503
4476,FDM25,OUT049,3122.7422106323097
4477,FDE41,OUT018,1896.9828820722387
4478,FDW14,OUT045,1344.0368626844283
4479,NCD30,OUT046,1572.9126387834285
4480,FDB23,OUT010,2190.5716110276376
4481,FDF45,OUT046,1102.688573361037
4482,FDW20,OUT017,1596.3197901789254
4483,FDF47,OUT045,3281.0623933940183
4484,NCR05,OUT019,2033.7964086005077
4485,DRB01,OUT046,2967.03083270409
4486,FDE36,OUT013,2337.978032884792
4487,FDU56,OUT049,3121.020448348881
4488,FDB23,OUT049,3865.775397185806
4489,FDN48,OUT049,1641.5065898803919
4490,FDS43,OUT013,2650.095277315745
4491,NCN05,OUT013,2620.671004646828
4492,NCL53,OUT049,3006.286485074866
4493,FDL56,OUT046,1288.1761647713297
4494,FDH17,OUT018,2128.959902846651
4495,FDP37,OUT046,1880.632880512917
4496,FDG09,OUT019,1935.270364444707
4497,FDA55,OUT045,3405.8256465385653
4498,FDX31,OUT049,3999.632651855801
4499,FDJ41,OUT045,4011.7439044199978
4500,DRC24,OUT045,2391.2316841330594
4501,FDQ21,OUT035,1790.409706654058
4502,NCT54,OUT045,1238.2556173136654
4503,FDH08,OUT049,3884.418302017071
4504,FDY38,OUT018,4107.102662906571
4505,DRM11,OUT010,2565.25689884956
4506,FDG32,OUT049,3492.2721770563535
4507,NCH18,OUT046,3877.790479018942
4508,FDI20,OUT035,3142.292279678121
4509,FDA33,OUT018,2849.9384351840063
4510,FDN45,OUT013,3071.111203178392
4511,FDT45,OUT010,-643.5596451590716
4512,FDR32,OUT035,3403.003126401218
4513,FDA48,OUT017,2950.41150865682
4514,FDN23,OUT017,1886.380249649017
4515,NCR18,OUT035,547.459605586801
4516,FDD45,OUT046,1419.3511371974914
4517,FDI22,OUT018,3678.3951359834123
4518,FDT09,OUT013,1906.7609739172312
4519,DRC24,OUT027,3935.3501334244497
4520,FDT39,OUT046,2499.1254355444285
4521,FDX28,OUT045,1309.5389317928434
4522,FDA50,OUT018,1947.6591889374567
4523,FDT33,OUT027,4161.127050860132
4524,FDQ60,OUT049,2082.6739572076244
4525,NCM19,OUT018,2267.922113980148
4526,FDF40,OUT046,4015.9890869357764
4527,NCI30,OUT035,3626.461176677189
4528,FDK34,OUT049,3970.909299106636
4529,FDA38,OUT027,5228.512701344069
4530,FDT02,OUT045,510.40442174385953
4531,FDC11,OUT017,829.3132726761376
4532,FDD08,OUT046,704.5602111201276
4533,NCS29,OUT046,4114.082094279822
4534,DRI03,OUT010,1366.5793518417222
4535,FDK48,OUT035,1001.8318787775679
4536,FDM52,OUT049,2610.8774751961614
4537,FDP49,OUT035,751.1978978072539
4538,DRA24,OUT046,2718.4481688589763
4539,NCJ43,OUT049,2964.4224465198126
4540,FDE11,OUT045,2666.958972741633
4541,FDP01,OUT049,2675.7311894763784
4542,FDQ59,OUT018,1890.6496597275063
4543,FDA43,OUT019,1923.7849237837659
4544,FDL14,OUT017,2103.6400079231944
4545,FDV50,OUT010,570.4531494309704
4546,FDT01,OUT027,4578.140211157164
4547,NCC42,OUT035,2016.075897442649
4548,FDO28,OUT046,1875.326421181007
4549,FDD32,OUT019,267.8804457074573
4550,FDV45,OUT035,2737.86883023927
4551,NCW17,OUT019,982.7573094672002
4552,NCJ17,OUT027,2628.864086404065
4553,NCF18,OUT049,3138.6094580100794
4554,FDP01,OUT045,2305.8547729723555
4555,FDH24,OUT045,2377.4470240262776
4556,FDI38,OUT027,4820.1574157295745
4557,FDX03,OUT035,568.2354517931904
4558,FDY28,OUT046,3274.225074270537
4559,FDN34,OUT018,3245.095628549227
4560,FDJ02,OUT045,2295.4530863998025
4561,FDW40,OUT019,1025.4336688848184
4562,FDX03,OUT017,324.99371617326074
4563,FDE17,OUT027,3875.161154877003
4564,FDT58,OUT046,2609.4426901904
4565,FDI38,OUT013,3053.1011663826125
4566,FDW22,OUT035,3401.5044746989092
4567,FDS15,OUT027,3170.020967807521
4568,NCX06,OUT013,2583.208427077361
4569,DRK47,OUT035,3435.122883188746
4570,FDC23,OUT027,4284.605398960508
4571,FDM56,OUT010,121.90172799568018
4572,FDP21,OUT046,3110.7915121179244
4573,FDP58,OUT046,3329.6172622760437
4574,FDA27,OUT019,3007.5826050962455
4575,FDK41,OUT019,50.070007866644346
4576,NCH42,OUT046,3663.6997176568507
4577,FDG29,OUT045,542.5142835645061
4578,FDW15,OUT018,2913.5522032672434
4579,FDD28,OUT018,1445.5693496699478
4580,FDQ37,OUT049,3198.3346980972196
4581,FDC23,OUT035,2662.173680663479
4582,FDV13,OUT035,1309.1162876378298
4583,FDK33,OUT046,3413.9150834212082
4584,FDO33,OUT013,1404.4528714246344
4585,FDN21,OUT017,2090.180896771026
4586,NCW06,OUT027,4447.79973095393
4587,FDI38,OUT035,3174.2365351461717
4588,FDC21,OUT027,3201.8031266177336
4589,NCS05,OUT046,2164.007346015958
4590,NCN53,OUT049,850.7799941309199
4591,FDV40,OUT010,-239.48153557210753
4592,FDG60,OUT017,3222.7564679763123
4593,NCY30,OUT027,4336.693773231707
4594,FDM40,OUT045,1915.1275097868952
4595,NCO30,OUT046,2978.2396829652726
4596,FDK10,OUT046,2952.7236562206012
4597,FDM36,OUT045,2622.2437985765937
4598,FDN10,OUT013,1544.7757700320399
4599,FDM46,OUT018,1813.0163317050055
4600,FDX50,OUT049,1938.5456774431282
4601,FDP33,OUT045,3787.7345245233323
4602,FDO12,OUT045,3005.2756867191033
4603,FDC28,OUT013,1421.0305314388324
4604,FDO31,OUT045,1241.0341731208382
4605,FDX45,OUT035,2159.9341775402554
4606,FDV21,OUT049,2011.9221825940244
4607,FDH04,OUT049,1781.9365640130313
4608,NCG54,OUT013,2288.591786551905
4609,FDO13,OUT046,2576.1999890914162
4610,FDA09,OUT027,4154.885182682165
4611,FDC38,OUT017,1577.7190910925192
4612,NCO42,OUT046,2325.043979502676
4613,FDL45,OUT049,2192.6572491483853
4614,NCK31,OUT013,549.1516775028874
4615,FDM39,OUT017,2401.3396568083826
4616,FDC22,OUT010,1327.316799961904
4617,FDF46,OUT046,1787.0747744128525
4618,FDQ37,OUT045,2815.980737463296
4619,FDH41,OUT010,1745.3652889553964
4620,FDQ04,OUT046,632.1615892034001
4621,NCQ02,OUT027,4478.424201358108
4622,FDJ57,OUT027,4480.472992188177
4623,NCE07,OUT049,2488.550933268047
4624,FDE56,OUT013,519.6543754922207
4625,FDI20,OUT049,3524.9661302092077
4626,FDK36,OUT018,1376.0736315628928
4627,FDP08,OUT027,4401.643661832628
4628,FDF44,OUT017,1695.651704630448
4629,NCU53,OUT017,2229.4341806298717
4630,FDF47,OUT035,3259.1114683726987
4631,FDS55,OUT010,757.2306003549616
4632,FDZ52,OUT010,88.8273396279551
4633,FDL04,OUT018,2065.4743290662786
4634,NCM26,OUT035,2245.8096435531306
4635,FDX43,OUT049,2947.132431375085
4636,FDP52,OUT049,3808.8089984442763
4637,DRK49,OUT045,594.5506849748258
4638,FDE38,OUT013,2294.2860096763525
4639,DRF13,OUT035,2167.703702927434
4640,FDK41,OUT010,-381.0131070554502
4641,FDJ04,OUT027,3211.538649669646
4642,FDZ44,OUT018,2395.335047061334
4643,FDS11,OUT013,3268.2632205434716
4644,FDA55,OUT049,3785.040769903913
4645,NCW53,OUT046,3096.3003232058877
4646,FDB49,OUT027,3147.11816758139
4647,FDD23,OUT017,2602.504178815255
4648,NCV42,OUT045,1631.4492212657274
4649,NCZ29,OUT018,2472.542185350786
4650,FDQ26,OUT013,633.782168404495
4651,FDV08,OUT017,284.53402835821385
4652,FDC53,OUT049,1870.4366387097893
4653,FDV58,OUT010,1383.8597392870756
4654,NCP02,OUT019,-150.8998521783907
4655,DRI37,OUT045,720.045371492301
4656,FDQ12,OUT049,3844.6571455510943
4657,FDE33,OUT046,1297.2838971753822
4658,FDX27,OUT045,1318.071456638369
4659,FDM22,OUT017,482.8209054450149
4660,NCH30,OUT019,651.4822800253814
4661,FDC04,OUT017,3386.81740970539
4662,FDO38,OUT046,1259.6534272999256
4663,FDV52,OUT027,3222.3535889837835
4664,FDB32,OUT013,1216.3800255219567
4665,FDV43,OUT018,1207.005333989397
4666,FDI24,OUT018,3258.94936443336
4667,FDR40,OUT017,1010.5664039393046
4668,FDW02,OUT049,2262.7610531850164
4669,FDE44,OUT049,805.6589707436478
4670,FDL38,OUT046,1556.5931706672823
4671,NCT54,OUT010,126.652926903972
4672,DRJ39,OUT010,1993.069319570866
4673,FDW55,OUT049,4214.49928720026
4674,DRF13,OUT019,1276.9546820845117
4675,NCW17,OUT049,2300.7675958732893
4676,FDP13,OUT035,389.1092936670034
4677,FDS08,OUT018,3237.5375516551235
4678,NCP17,OUT035,880.0716307751031
4679,NCO53,OUT035,2464.5208862825425
4680,FDH19,OUT045,2625.1223207576195
4681,FDJ04,OUT017,1358.4999720005853
4682,FDG10,OUT049,1251.4352560489951
4683,FDA40,OUT010,-212.85605669322808
4684,FDI53,OUT045,2329.4984683104162
4685,FDU09,OUT010,-610.7936802261036
4686,FDK60,OUT045,1403.9047676175323
4687,FDR43,OUT017,-24.548452219747787
4688,FDW22,OUT017,3127.4047829305896
4689,DRP47,OUT010,2222.1505090630803
4690,DRG48,OUT010,908.9591192971529
4691,FDA14,OUT035,2088.2870082308928
4692,FDU49,OUT013,1154.7501379544692
4693,FDK28,OUT045,3874.281068607959
4694,FDT19,OUT046,2663.9238578972413
4695,NCQ42,OUT045,1847.3528620457305
4696,FDD03,OUT045,3495.8172850794576
4697,NCM53,OUT013,1377.3665496871345
4698,NCX53,OUT045,2128.482431389083
4699,FDV14,OUT027,2806.9123907561625
4700,NCZ54,OUT017,2066.185978695694
4701,FDB39,OUT013,588.4448128062393
4702,DRC24,OUT046,2518.4774273958924
4703,FDY36,OUT013,925.7264841248355
4704,FDN01,OUT035,2671.0940414208917
4705,DRH25,OUT046,965.0398501569343
4706,FDV08,OUT046,822.1634959614278
4707,NCP53,OUT049,3983.215004582327
4708,FDU52,OUT010,1079.1357161568135
4709,NCI42,OUT045,3167.230266051513
4710,FDZ14,OUT035,1772.2380709759636
4711,FDF11,OUT046,3909.3973868120916
4712,FDQ13,OUT018,1927.8055548687162
4713,FDO32,OUT010,-953.9720376291791
4714,DRJ37,OUT018,2933.5362649936005
4715,FDY43,OUT046,2596.2487558789708
4716,NCT41,OUT017,1980.8680510459544
4717,NCV17,OUT045,2024.6173595260138
4718,FDM04,OUT027,2347.1438397350844
4719,DRB48,OUT018,1250.5137256742282
4720,FDM24,OUT013,2096.1942062707103
4721,FDT37,OUT049,4225.458727995956
4722,NCO05,OUT010,24.051271856915264
4723,FDL13,OUT046,3742.2630451245154
4724,FDL15,OUT017,1998.0809894546046
4725,FDB11,OUT018,3987.888284859712
4726,FDL14,OUT019,1469.167727377112
4727,FDY10,OUT019,720.5780299577712
4728,FDJ40,OUT049,2023.6075497279867
4729,NCW18,OUT046,3725.2857621653106
4730,NCY06,OUT013,1688.4547949873704
4731,DRE13,OUT018,1938.9849709276664
4732,FDA26,OUT045,3293.470086254541
4733,NCE19,OUT010,-793.0416082145297
4734,FDE33,OUT035,1136.936738714709
4735,DRL59,OUT027,2367.145108166899
4736,FDY07,OUT046,845.7233025416308
4737,FDF57,OUT018,3226.9405921917555
4738,FDM58,OUT035,1556.0977956196816
4739,FDP26,OUT027,3153.8215796289655
4740,FDY32,OUT046,2503.0242737390217
4741,FDD51,OUT010,-625.0436034831336
4742,FDU22,OUT018,2318.3114695326894
4743,FDZ49,OUT018,3906.5378898820186
4744,NCI42,OUT017,2906.8736606120356
4745,FDT04,OUT027,1964.8534470077648
4746,NCU41,OUT045,2843.4744491014485
4747,FDS56,OUT045,4065.3627087599284
4748,NCN42,OUT017,1958.3244948570218
4749,FDK34,OUT046,3785.9597983428043
4750,FDB03,OUT017,3234.682635855944
4751,DRJ25,OUT035,479.07115545909255
4752,FDT25,OUT027,3385.9700010183965
4753,FDN20,OUT013,2361.605378124633
4754,FDP09,OUT013,3048.946984684519
4755,FDM20,OUT019,2755.2344563293304
4756,NCG55,OUT046,1842.7444159617216
4757,NCP14,OUT045,1417.1297927729793
4758,NCH06,OUT046,3832.3040997925204
4759,FDV52,OUT013,1470.1800535590273
4760,NCL07,OUT035,489.96930126950383
4761,DRJ11,OUT027,4409.515096848896
4762,DRO59,OUT013,898.5290810605488
4763,FDW15,OUT010,841.0708195487587
4764,NCQ30,OUT035,1750.9607937713881
4765,NCN54,OUT019,177.43785344899857
4766,FDY01,OUT027,3133.1280985118433
4767,FDX39,OUT035,3206.463914548705
4768,FDH53,OUT027,2849.1435719018195
4769,FDA57,OUT035,499.47342814854983
4770,NCC07,OUT010,223.79882743069948
4771,FDU28,OUT013,2612.557433629043
4772,FDK36,OUT010,-621.0115485925952
4773,FDR36,OUT018,1152.2119695884467
4774,NCQ17,OUT035,2131.3330764693505
4775,FDS28,OUT019,-242.89535625676024
4776,FDE08,OUT045,2199.714014346803
4777,FDU22,OUT046,1856.3961143256665
4778,FDG41,OUT045,1614.1874747748534
4779,FDO31,OUT010,-168.80316125450395
4780,FDM21,OUT019,2885.2460396618817
4781,FDU40,OUT017,2627.3189408388325
4782,FDV36,OUT018,2525.6525775068158
4783,FDT10,OUT027,2416.7465921919875
4784,FDX38,OUT045,694.7082970869906
4785,NCU30,OUT027,4025.473939887995
4786,NCV06,OUT049,3320.9117930974203
4787,FDT16,OUT035,4049.4399080149274
4788,NCP41,OUT027,3191.4046839030348
4789,FDZ56,OUT017,2279.8726451442863
4790,FDC22,OUT035,2744.728032672829
4791,FDU10,OUT035,495.3819844020968
4792,FDS46,OUT045,1773.0679927860629
4793,FDO08,OUT049,2879.0736081589325
4794,NCV42,OUT018,2263.07905805878
4795,FDP33,OUT035,3726.822914130635
4796,FDJ12,OUT046,3344.7039291459037
4797,FDH04,OUT045,1398.0841069686576
4798,NCU54,OUT013,2910.305318484252
4799,FDO36,OUT010,1237.3476185484856
4800,FDT37,OUT027,5464.442942666181
4801,FDD14,OUT010,1078.1604161016394
4802,FDA16,OUT013,3167.0435337331432
4803,NCS42,OUT019,310.80612990854047
4804,FDP10,OUT019,343.47926558496374
4805,FDQ28,OUT049,2662.812970051417
4806,FDK57,OUT010,504.09548166273044
4807,FDK02,OUT013,1448.7125658499872
4808,FDW47,OUT018,2417.0790110089656
4809,NCC42,OUT018,2697.8294049649508
4810,FDQ37,OUT018,3480.124214541977
4811,FDL40,OUT046,1594.3092835063153
4812,DRE13,OUT010,-18.592350408712264
4813,FDQ34,OUT027,2909.4454810110824
4814,NCB54,OUT046,2049.950309882561
4815,FDS48,OUT049,2650.2074316217036
4816,FDO15,OUT045,1131.9211741180457
4817,NCT30,OUT013,364.36391423852297
4818,FDU49,OUT027,2874.4343890703376
4819,FDE21,OUT046,1890.9454640227855
4820,FDS49,OUT019,74.65075288374464
4821,FDT38,OUT027,2777.992409090432
4822,FDZ01,OUT045,1603.1833416932332
4823,FDC41,OUT035,909.7322214614151
4824,DRG13,OUT010,1105.1216972673883
4825,NCZ42,OUT018,4270.335981062302
4826,NCM07,OUT045,1226.0053093645133
4827,NCV17,OUT018,2611.8862649420153
4828,DRK39,OUT035,1238.5820141380623
4829,FDS37,OUT018,2343.7469130341888
4830,FDV12,OUT019,463.11554741846453
4831,NCG19,OUT018,4032.018278873295
4832,FDS51,OUT013,709.4249964348444
4833,NCO14,OUT046,754.7783534254152
4834,FDC38,OUT046,2025.460972876263
4835,FDN15,OUT046,2319.5776687272837
4836,NCH42,OUT013,3276.342849282298
4837,FDQ22,OUT046,674.363005845611
4838,FDC05,OUT013,2721.6754071850237
4839,FDZ31,OUT013,2645.4597467359354
4840,DRJ23,OUT049,3252.2350480545715
4841,FDC52,OUT035,2326.994687078733
4842,DRD12,OUT010,-135.5517492700934
4843,FDV55,OUT017,1873.683998323053
4844,FDD32,OUT046,1391.0522964913512
4845,FDR01,OUT049,3428.317542322217
4846,FDY08,OUT019,829.0394416793558
4847,FDQ45,OUT045,2907.6797562759
4848,DRN11,OUT027,3570.5352170682413
4849,NCS05,OUT018,2660.65167043663
4850,FDY32,OUT035,2252.3807343745816
4851,NCD31,OUT045,2510.214577865238
4852,NCE06,OUT049,2693.14951248051
4853,NCP14,OUT046,1555.5525243278958
4854,NCF18,OUT019,1796.8824652105086
4855,FDF14,OUT018,2922.7283366043157
4856,FDB22,OUT017,1933.6617836469723
4857,NCH54,OUT049,2684.080692118047
4858,FDU27,OUT035,464.77075936960273
4859,FDS58,OUT027,4034.436001347723
4860,NCU29,OUT035,2123.206563561633
4861,FDJ57,OUT013,2704.688809453036
4862,FDL56,OUT049,1471.3522109329
4863,FDH60,OUT035,2883.386989409652
4864,FDN24,OUT018,1263.422683306162
4865,FDD02,OUT017,1566.6479092957297
4866,FDP15,OUT017,3580.762099649924
4867,FDB28,OUT027,4469.706735931257
4868,DRC49,OUT045,2158.002491327184
4869,NCG30,OUT018,2337.805289500597
4870,FDJ14,OUT049,1536.0388092620465
4871,FDL52,OUT045,532.5686234764589
4872,NCG19,OUT027,4943.090692967853
4873,NCN41,OUT035,1749.1695325106111
4874,FDW22,OUT013,3271.0416718498805
4875,FDI02,OUT013,1399.9365496309474
4876,FDV51,OUT045,2489.476402131453
4877,FDV48,OUT046,1348.8645705473118
4878,NCL17,OUT019,1076.3475215072663
4879,FDP46,OUT045,1363.2225337767777
4880,FDU10,OUT045,511.28740498060824
4881,FDT37,OUT010,2535.5838302849315
4882,FDI27,OUT035,628.0018822307989
4883,FDN51,OUT046,4222.210712900274
4884,FDW07,OUT035,1099.8802077863684
4885,FDN45,OUT049,3616.638997646472
4886,DRN37,OUT027,4160.279759417077
4887,DRF48,OUT049,3212.989047881612
4888,FDP38,OUT019,-216.52123125609887
4889,NCX18,OUT027,4571.23199881296
4890,FDK45,OUT018,2341.829831746517
4891,FDZ37,OUT049,1696.7439613715746
4892,FDS50,OUT018,4000.136822045825
4893,NCR54,OUT018,3499.50864374974
4894,NCS17,OUT035,1249.4513990957043
4895,FDV31,OUT046,2744.8880256397865
4896,DRE27,OUT017,1014.5204065794828
4897,FDN60,OUT013,2119.1913003015297
4898,FDK26,OUT013,2674.5025919502004
4899,FDX37,OUT018,2067.759250669371
4900,FDW31,OUT046,3198.679242221195
4901,FDX26,OUT018,3326.8176934008775
4902,DRL49,OUT019,1167.3508692411237
4903,FDU49,OUT017,1040.6967777053414
4904,FDY58,OUT046,3635.530134713192
4905,FDN03,OUT045,3875.045388742698
4906,NCV06,OUT010,1623.665176163286
4907,FDH53,OUT045,1278.4839876415635
4908,FDG31,OUT018,1575.0595176009892
4909,NCC06,OUT045,1928.0264155493064
4910,FDS13,OUT049,4274.574316221882
4911,FDP16,OUT035,3696.1621218682562
4912,FDA35,OUT013,1635.575710454632
4913,DRP47,OUT018,4368.752675714166
4914,FDY28,OUT010,2038.7774003366899
4915,FDY20,OUT035,1256.5014841911802
4916,NCH30,OUT017,1312.4560660883126
4917,NCR29,OUT019,-202.67921941332258
4918,NCP05,OUT013,2105.5572179007377
4919,NCF30,OUT019,657.1136261225561
4920,FDA08,OUT035,2550.5093957011836
4921,FDN51,OUT027,5617.252047787097
4922,FDH12,OUT046,1669.2439099527246
4923,FDY39,OUT017,2513.9433953591824
4924,NCO53,OUT045,2542.25864288235
4925,FDB40,OUT046,2442.3239868703586
4926,FDH02,OUT049,1744.3821083574999
4927,FDY11,OUT027,2543.919277178752
4928,FDQ09,OUT019,682.2934973277513
4929,FDP16,OUT013,3570.3802918719716
4930,NCF55,OUT018,1100.595979022943
4931,FDY09,OUT027,4251.808375344333
4932,FDY39,OUT045,2790.0844952566695
4933,NCU53,OUT049,2806.892542935994
4934,NCT41,OUT049,2594.2296523947066
4935,FDJ45,OUT046,575.1505884221478
4936,FDR28,OUT013,2341.1949149340817
4937,FDN08,OUT013,1549.928154345038
4938,FDJ07,OUT049,2112.4382561728803
4939,FDZ09,OUT027,3935.1592889603303
4940,FDQ14,OUT017,1944.012195945119
4941,FDY12,OUT027,2155.792254431981
4942,FDK57,OUT046,1891.4427686744307
4943,FDD20,OUT049,2244.928615291937
4944,FDS36,OUT018,2322.013563497755
4945,FDI40,OUT049,1775.0500366131696
4946,FDJ40,OUT045,1664.6422303144577
4947,FDE08,OUT013,1995.7599469506395
4948,DRK01,OUT013,1222.5334227027151
4949,FDC58,OUT049,933.7348064837199
4950,FDE50,OUT046,3098.9931829497605
4951,FDX48,OUT035,2285.698134264309
4952,DRM35,OUT018,3304.4265341844225
4953,FDG41,OUT013,1415.029336088488
4954,FDB52,OUT046,4070.298356216959
4955,FDV19,OUT045,2436.808580775886
4956,DRG48,OUT017,1965.106364796532
4957,FDI26,OUT013,2544.5033641666314
4958,FDU11,OUT019,703.3336805268825
4959,FDF59,OUT019,870.2383991194351
4960,FDR07,OUT049,1706.7653971462137
4961,NCE06,OUT017,2065.540643428616
4962,FDE10,OUT046,2114.6935863572294
4963,NCO55,OUT046,1679.3328647032477
4964,FDZ13,OUT013,636.1306529199326
4965,FDT50,OUT017,1086.8082561578494
4966,FDH12,OUT010,59.58338817578215
4967,FDD21,OUT045,1790.963801534941
4968,NCM05,OUT013,3784.618763617235
4969,FDK04,OUT013,712.150577340042
4970,FDN33,OUT017,1054.9688072903014
4971,NCM18,OUT010,-612.3739290572412
4972,DRC25,OUT049,1623.9339658969725
4973,FDT47,OUT017,1214.6644090591826
4974,FDD45,OUT027,2851.295612360142
4975,NCD07,OUT018,2290.267393241302
4976,NCY54,OUT010,871.0717878898331
4977,FDL12,OUT049,1127.4742865034
